RegionID,RegionName,RegionType,StateName,SizeRank,MSA,MSARegionID,2010-11,2010-12,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12,2012-1,2012-2,2012-3,2012-4,2012-5,2012-6,2012-7,2012-8,2012-9,2012-10,2012-11,2012-12,2013-1,2013-2,2013-3,2013-4,2013-5,2013-6,2013-7,2013-8,2013-9,2013-10,2013-11,2013-12,2014-1,2014-2,2014-3,2014-4,2014-5,2014-6,2014-7,2014-8,2014-9,2014-10,2014-11,2014-12,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12,2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3
170359,Lakeside-Lester Park,Neighborhood,MN,1139,Duluth,394543,0.4,0.5,0.89,1.09,1.19,1.29,0.99,0.79,1.39,1.58,2.38,1.98,1.49,2.08,3.17,4.95,4.85,4.36,5.05,3.76,2.48,2.28,2.67,2.57,2.18,0.69,0.3,0.1,0.2,0.59,1.78,2.97,4.65,5.35,5.74,5.25,6.34,7.03,7.43,6.44,6.04,4.06,2.77,3.66,3.27,4.26,2.87,3.07,3.37,4.46,5.94,5.64,3.86,1.68,1.88,3.47,6.73,7.62,7.92,8.32,8.22,7.52,6.24,5.54,5.84,6.83,7.33,6.53,6.14,4.75,5.15,4.16,4.55,3.96,3.56,5.45,6.93,8.61,8.12,7.82,7.13,6.63,7.23,7.72,9.01,9.41,9.7,9.6,10,9.8,9.9,9.5,9.11,8.71,8.02,8.42,8.51,9.21,8.81,9.31,8.91
273346,Corbett-Terwilliger-Lair Hill,Neighborhood,OR,1140,Portland-Vancouver-Hillsboro,394998,4.26,6.34,3.47,2.08,1.58,1.49,1.29,0.69,0.4,0.1,0.2,0.3,0.59,0.5,0.79,0.89,1.19,1.09,0.99,1.39,1.68,2.38,2.87,2.48,3.27,4.36,7.03,7.92,8.51,8.61,8.22,7.13,5.05,3.66,3.07,2.77,2.67,3.56,4.16,4.65,2.57,2.18,2.28,2.97,3.96,4.85,6.14,5.35,4.95,4.06,4.46,3.37,4.75,6.04,7.52,7.62,7.82,8.81,9.11,9.31,9.41,9.6,9.9,10,9.8,9.21,9.5,9.7,9.01,8.42,8.02,7.33,6.24,4.55,3.86,3.76,5.15,7.72,8.32,8.91,8.71,8.12,7.43,6.93,5.54,5.74,5.64,6.83,7.23,6.44,6.73,6.53,6.63,5.84,5.45,5.94,5.25,3.17,1.98,1.88,1.78
270053,Regent Park,Neighborhood,MI,1141,Detroit-Warren-Dearborn,394532,7.62,8.02,6.44,4.26,3.17,4.16,5.74,6.34,7.43,8.81,5.54,2.77,1.19,1.39,1.29,1.58,1.98,4.85,7.72,9.6,9.8,8.71,8.51,8.42,9.41,6.53,2.87,0.69,0.79,3.56,6.14,9.21,9.31,9.5,8.61,6.63,5.35,5.05,5.45,5.94,5.25,3.76,2.57,2.18,2.08,2.28,3.37,3.86,4.75,4.65,4.55,3.47,1.88,1.78,2.48,5.64,8.12,10,9.7,7.03,3.96,4.06,3.66,2.97,2.38,3.07,4.36,6.24,7.52,8.22,7.92,7.82,7.33,7.13,6.04,5.84,6.73,5.15,4.46,3.27,6.93,8.91,9.9,9.11,9.01,8.32,7.23,6.83,4.95,2.67,1.68,1.49,0.4,0.1,0.2,0.3,1.09,0.99,0.89,0.59,0.5
124846,Isle of Normandy,Neighborhood,FL,1142,Miami-Fort Lauderdale-West Palm Beach,394856,4.95,5.35,6.14,7.72,7.82,6.04,5.94,5.84,7.13,7.43,7.33,6.73,5.15,4.55,5.25,6.44,7.62,7.03,6.83,7.92,8.91,9.21,9.5,9.7,10,9.9,9.8,9.6,9.41,9.31,9.11,8.61,6.63,3.56,3.86,3.37,2.57,1.88,2.38,4.26,6.53,4.85,3.76,3.96,6.24,8.22,8.42,8.51,8.81,8.32,8.02,5.64,4.36,3.47,5.05,8.12,9.01,8.71,7.52,5.45,4.65,4.06,6.34,6.93,7.23,5.74,4.75,5.54,4.16,2.97,1.78,1.19,1.98,3.66,2.87,3.17,2.67,4.46,2.28,0.69,0.1,0.2,0.5,1.39,0.79,1.49,0.99,0.59,0.3,0.4,1.09,2.48,3.07,2.77,2.18,1.68,2.08,1.58,0.89,1.29,3.27
213914,Nicholson,Neighborhood,LA,1143,Baton Rouge,394367,1.88,1.78,1.58,1.39,0.69,0.2,0.4,1.29,1.49,1.68,0.89,1.19,0.59,0.99,0.5,0.79,0.1,0.3,1.09,1.98,2.08,2.18,3.07,2.97,2.77,2.87,2.67,3.17,2.57,3.37,3.27,3.66,3.86,4.65,5.84,6.04,8.02,9.6,10,9.9,9.5,9.41,9.11,8.81,7.33,7.13,6.73,6.83,5.05,5.15,4.75,6.34,6.24,6.63,7.62,8.12,8.32,7.52,7.03,6.53,5.74,4.46,3.76,3.56,3.47,2.28,2.38,2.48,3.96,5.54,6.44,7.23,8.91,9.8,9.7,9.31,8.61,8.71,8.42,7.82,7.92,8.51,9.21,9.01,8.22,7.72,7.43,6.93,6.14,5.94,5.64,5.25,4.16,4.36,5.35,5.45,4.55,4.06,4.26,4.85,4.95
125141,Loretto,Neighborhood,FL,1144,Jacksonville,394714,0.79,1.49,0.89,1.09,0.69,1.29,1.39,2.77,1.58,1.68,1.78,2.08,0.99,0.59,1.19,2.18,2.38,2.67,2.97,3.27,3.07,3.17,1.88,2.48,1.98,2.87,0.4,0.3,0.5,4.46,6.04,7.13,7.62,6.14,5.25,3.76,3.56,4.16,3.86,2.28,0.2,0.1,2.57,3.96,5.15,5.05,5.45,4.75,4.06,3.47,3.37,4.36,5.54,7.72,9.6,9.01,6.93,6.53,6.44,5.74,4.65,3.66,4.26,5.35,5.84,6.24,7.23,8.81,8.91,8.22,7.43,7.52,6.34,5.64,4.85,4.55,4.95,5.94,6.73,7.82,8.02,9.11,9.21,8.71,8.42,9.41,9.8,9.5,7.33,8.51,9.7,10,9.9,9.31,8.12,6.83,7.92,8.61,8.32,6.63,7.03
274791,Northside,Neighborhood,OH,1146,Cincinnati,394466,1.68,1.78,1.88,2.18,1.98,1.58,1.19,0.3,0.2,0.4,0.69,0.79,0.59,0.99,1.39,1.49,1.29,0.89,1.09,2.87,3.96,7.13,5.54,6.14,6.34,6.53,6.73,6.04,5.84,6.93,7.72,8.22,7.03,4.75,4.55,5.35,6.83,8.02,9.11,9.7,9.8,9.21,7.62,5.74,7.43,8.81,9.41,9.01,7.92,7.82,3.66,2.08,0.1,0.5,2.48,2.57,2.97,2.38,2.77,2.67,3.56,5.05,7.33,8.12,8.42,9.31,9.6,9.9,9.5,8.61,7.52,6.44,5.25,4.65,4.36,4.06,5.15,8.71,10,8.91,5.94,4.85,6.24,5.45,4.16,3.27,3.07,3.17,3.37,3.86,6.63,8.32,8.51,7.23,5.64,4.26,3.76,4.46,4.95,3.47,2.28
182408,Kings Grant,Neighborhood,NC,1147,Wilmington,395229,0.89,0.59,1.68,1.39,1.09,0.4,0.69,1.19,1.88,2.08,2.48,2.67,2.87,3.27,3.07,2.18,0.99,0.2,0.1,0.3,1.98,2.97,3.17,2.77,2.57,2.28,1.58,2.38,1.49,1.78,0.5,0.79,1.29,3.76,5.05,5.94,6.53,7.03,6.63,5.54,4.16,4.26,3.86,3.47,3.37,3.96,4.85,4.95,4.65,5.35,6.24,7.43,9.01,9.7,9.41,8.51,7.62,8.12,8.91,8.42,6.93,4.55,3.56,3.66,4.06,5.15,4.75,5.74,7.52,9.8,9.6,9.21,7.23,6.83,5.64,5.25,4.36,5.45,6.44,9.31,9.9,10,9.5,8.71,7.72,7.13,6.73,7.33,8.22,9.11,8.81,8.61,8.02,7.92,8.32,7.82,6.34,5.84,4.46,6.14,6.04
268762,University Park,Neighborhood,CO,1149,Denver-Aurora-Lakewood,394530,2.08,1.49,1.39,1.98,1.29,0.79,1.68,2.48,2.97,1.88,2.18,2.38,2.57,2.67,2.77,2.87,3.07,4.06,4.55,6.73,8.22,8.61,8.51,8.02,7.52,8.42,8.91,9.7,9.9,10,9.5,8.71,7.23,6.63,7.43,7.82,7.62,7.03,7.13,6.24,4.85,4.16,4.65,4.95,5.84,5.45,4.26,3.86,3.66,4.36,4.46,3.17,0.99,1.09,3.47,6.04,6.83,6.34,6.14,5.54,4.75,5.05,5.94,3.76,0.59,0.1,2.28,6.93,9.01,7.72,7.33,6.53,3.56,0.89,0.2,0.3,0.4,1.78,3.27,5.64,5.15,6.44,5.74,5.25,1.19,0.69,0.5,3.37,3.96,8.12,7.92,8.81,8.32,9.41,9.8,9.6,9.31,9.11,9.21,5.35,1.58
22662,Sun City,Neighborhood,TX,1150,Austin-Round Rock,394355,2.08,1.98,1.19,1.29,1.09,0.59,0.1,0.2,0.79,1.49,1.68,1.78,1.88,1.58,0.89,0.99,0.69,0.5,0.3,0.4,1.39,2.18,2.38,2.48,2.28,2.77,3.56,8.32,8.91,9.41,9.01,8.61,7.92,8.12,8.71,9.31,10,9.6,9.5,8.81,9.11,9.21,9.9,9.8,9.7,8.51,7.72,4.85,4.55,4.65,6.14,7.03,7.62,6.83,4.16,3.37,3.66,5.35,6.63,7.82,8.02,8.42,8.22,4.26,3.17,2.97,3.86,5.25,5.05,3.96,4.75,6.44,7.52,7.43,6.73,6.93,6.04,5.84,5.74,7.33,7.23,7.13,6.24,5.64,4.46,3.47,4.06,5.54,6.53,6.34,5.94,5.45,5.15,4.95,4.36,3.76,3.27,3.07,2.67,2.57,2.87
764025,Downtown,Neighborhood,IL,1152,Chicago-Naperville-Elgin,394463,9.7,9.9,9.8,9.6,9.31,9.01,8.42,8.81,8.12,6.53,3.27,1.19,0.3,0.59,0.4,0.79,0.69,0.89,0.99,1.68,1.39,1.49,1.29,1.88,2.28,2.18,1.98,2.08,2.57,3.07,3.47,3.37,4.65,4.85,6.63,5.54,5.15,5.45,5.64,5.05,4.26,4.06,4.55,5.35,5.84,7.03,6.83,7.23,5.25,4.36,3.76,3.66,2.77,1.58,2.38,4.46,6.14,8.02,6.73,4.75,3.17,2.87,2.48,0.5,0.1,0.2,1.09,3.96,5.94,7.72,7.43,7.52,7.33,7.92,9.11,8.61,8.22,8.51,9.41,10,9.5,8.91,6.93,7.13,7.62,8.32,6.34,4.16,2.97,1.78,2.67,3.56,4.95,6.04,6.24,5.74,6.44,7.82,9.21,8.71,3.86
113688,Bel Air,Neighborhood,CA,1153,Los Angeles-Long Beach-Anaheim,753899,9.01,9.6,8.32,6.24,2.57,1.78,0.4,0.2,0.1,0.3,1.49,5.54,7.13,6.53,4.16,2.87,3.47,1.58,0.69,0.59,2.28,4.26,4.55,3.37,2.77,0.99,1.19,0.79,1.39,5.45,9.11,10,9.31,8.12,6.63,5.05,3.56,4.36,5.25,5.35,5.15,4.46,5.64,5.74,7.72,8.22,7.92,7.52,6.14,6.73,7.43,8.71,9.41,9.9,9.8,9.5,8.91,8.42,8.02,7.82,7.23,7.62,8.61,9.21,9.7,8.81,8.51,6.93,7.33,6.44,6.34,3.96,2.38,1.29,2.18,5.94,7.03,6.83,4.06,2.97,3.07,3.66,4.85,4.95,4.65,3.86,3.17,2.48,1.09,0.5,0.89,1.68,3.76,2.67,2.08,1.88,4.75,6.04,5.84,3.27,1.98
737811,West Harpeth,Neighborhood,TN,1154,Nashville-Davidson--Murfreesboro--Franklin,394902,0.5,0.2,0.4,0.1,0.3,0.79,1.09,1.68,2.67,2.28,1.98,2.18,1.49,1.29,1.19,0.89,0.69,0.59,0.99,1.39,1.58,2.48,2.57,3.37,3.66,4.06,6.24,7.72,3.17,2.87,2.77,8.42,8.61,9.31,8.32,7.33,6.34,5.94,4.46,3.27,3.07,3.96,5.64,6.73,5.54,5.35,4.85,5.45,5.15,4.75,3.86,2.97,2.38,2.08,1.78,1.88,3.47,6.44,9.9,9.5,9.01,8.51,6.53,6.04,5.74,8.12,7.43,8.22,8.81,9.8,10,9.7,7.82,5.25,4.55,4.65,4.95,7.52,9.21,9.6,9.41,9.11,8.91,6.93,7.62,7.13,5.84,4.26,3.56,3.76,4.16,4.36,5.05,6.14,7.92,6.63,6.83,7.03,8.71,8.02,7.23
343871,Glenwood,Neighborhood,NC,1155,Raleigh,395012,1.98,2.18,1.88,1.78,0.99,0.69,0.3,0.5,0.4,0.79,1.09,1.49,1.29,1.39,1.68,1.58,0.89,0.2,0.1,0.59,1.19,2.08,2.48,4.06,3.27,3.47,2.67,2.57,2.87,5.25,3.17,4.46,4.85,7.03,5.94,4.16,5.64,8.02,9.8,10,8.71,5.74,5.05,6.04,8.61,8.12,7.82,7.23,6.44,5.35,3.96,3.56,4.26,5.15,5.84,6.53,6.93,6.34,4.55,2.77,2.97,3.37,3.76,3.86,3.66,2.38,3.07,4.65,7.13,7.33,6.63,5.54,4.75,6.73,8.42,9.31,9.6,8.81,8.51,7.62,7.52,7.43,7.92,8.32,9.21,9.9,9.7,7.72,6.14,6.24,8.22,9.41,9.5,9.11,9.01,8.91,6.83,5.45,2.28,4.36,4.95
270248,Princeton Heights,Neighborhood,MO,1156,St. Louis,395121,3.07,4.55,5.25,5.74,4.46,2.87,1.58,1.29,1.68,2.08,2.57,2.18,2.67,3.17,3.96,4.65,3.86,4.75,5.05,5.45,3.47,3.37,3.27,3.66,4.36,5.94,6.34,6.14,4.16,4.95,5.54,7.13,6.83,7.03,4.06,1.98,0.69,0.59,0.4,0.5,0.3,0.1,0.2,0.79,5.84,6.44,4.26,2.38,2.28,1.39,1.49,1.09,0.99,0.89,1.88,5.35,7.23,6.73,6.53,4.85,2.77,2.97,6.04,7.72,7.43,6.63,5.15,3.56,3.76,5.64,7.62,7.82,6.93,2.48,1.19,1.78,6.24,7.92,8.81,9.41,8.91,8.71,8.32,8.12,8.02,8.61,9.21,8.42,7.52,7.33,8.22,9.7,9.8,9.6,9.11,9.5,9.31,10,9.9,9.01,8.51
269330,Grant Park,Neighborhood,GA,1157,Atlanta-Sandy Springs-Roswell,394347,1.49,1.68,1.58,1.39,1.29,0.89,0.59,0.79,0.69,0.99,1.09,0.5,0.2,0.1,0.4,0.3,1.19,1.78,2.38,2.77,3.96,3.47,3.37,2.48,2.67,3.66,4.06,3.17,1.98,2.97,4.95,7.13,4.55,2.87,3.76,5.15,5.94,5.84,6.73,7.82,6.24,5.54,4.26,4.46,4.75,4.16,4.36,4.65,5.35,3.56,2.18,2.08,3.27,5.64,8.22,9.01,9.8,9.5,8.61,5.74,5.05,5.25,5.45,3.86,3.07,4.85,6.14,8.12,6.34,7.03,6.53,7.92,6.63,7.72,7.62,8.51,8.91,9.31,9.9,9.7,9.41,8.81,8.42,7.43,7.23,7.33,6.04,2.57,1.88,2.28,6.44,9.21,8.32,6.93,6.83,7.52,8.02,8.71,9.11,9.6,10
180852,Chimney Rock,Neighborhood,TX,1158,Abilene,394299,0.69,0.79,0.59,0.5,0.89,1.29,1.49,0.3,0.2,0.1,1.19,1.78,2.48,1.88,1.58,1.39,2.08,2.97,4.65,7.13,7.33,6.34,5.05,3.96,3.76,4.55,5.84,7.52,6.04,6.93,4.26,4.75,4.36,6.83,9.5,9.8,10,9.9,8.51,4.95,4.85,6.24,8.71,9.6,9.7,8.32,6.44,5.15,5.64,4.46,5.45,5.74,9.01,9.21,9.41,7.82,8.22,8.42,8.91,7.23,7.03,8.81,9.31,9.11,8.02,8.61,7.43,5.35,3.47,3.27,3.86,4.06,3.17,2.57,2.87,2.77,0.99,0.4,1.09,3.07,5.25,5.54,6.63,7.92,7.62,7.72,8.12,6.14,3.37,1.98,1.68,2.28,2.67,4.16,5.94,6.73,6.53,3.56,2.38,2.18,3.66
40585,Riviera Beach,Neighborhood,MD,1159,Baltimore-Columbia-Towson,394358,2.38,2.87,3.37,3.07,2.57,1.88,1.39,1.19,1.58,1.98,2.18,2.08,2.48,2.97,3.27,3.17,2.67,1.09,0.69,0.79,1.29,1.49,0.99,0.59,0.5,0.4,0.2,0.1,0.3,0.89,1.78,3.56,4.16,5.35,6.93,8.12,8.81,9.41,8.51,9.01,9.21,9.8,10,9.11,7.62,6.34,7.23,6.63,5.64,4.55,4.06,3.47,2.28,1.68,2.77,3.86,4.85,5.05,5.15,4.65,5.45,5.25,4.95,4.46,3.76,3.66,3.96,4.26,4.36,4.75,5.54,6.73,6.14,5.84,5.74,6.24,5.94,6.04,6.44,7.33,8.61,8.71,8.32,8.02,7.13,7.43,7.03,7.92,6.83,7.82,7.52,9.5,9.7,9.9,9.6,8.91,7.72,8.42,9.31,8.22,6.53
623384,Old Farm District,Neighborhood,OR,1160,Bend-Redmond,394380,8.42,7.03,6.34,6.04,3.47,1.29,0.69,1.98,2.57,2.77,1.49,0.2,0.1,0.3,2.08,2.48,2.67,2.28,1.39,0.99,1.09,1.88,2.38,4.06,5.74,7.23,7.43,8.32,9.21,9.5,9.7,9.9,10,9.8,9.6,8.51,8.71,9.01,7.72,6.24,4.46,5.15,5.05,5.54,4.65,3.86,3.07,2.18,1.58,0.5,0.79,0.4,0.89,1.68,3.37,4.75,4.95,5.25,6.83,8.12,9.11,9.31,8.91,7.92,8.22,8.81,9.41,8.61,7.82,7.52,6.93,5.94,4.26,3.17,3.76,4.55,5.45,6.63,7.33,7.13,6.14,4.16,3.66,3.96,5.35,6.44,5.64,4.36,2.87,3.27,4.85,5.84,6.73,7.62,8.02,6.53,3.56,1.19,0.59,1.78,2.97
276500,Old Seminole Heights,Neighborhood,FL,1162,Tampa-St. Petersburg-Clearwater,395148,9.21,9.11,8.91,8.61,8.42,8.81,9.31,9.8,9.5,9.7,9.41,9.01,8.22,8.71,9.9,10,9.6,8.12,8.51,7.72,7.52,6.53,6.44,6.93,7.62,7.82,8.02,7.92,8.32,7.43,5.45,3.86,2.08,1.39,0.3,0.69,1.29,2.18,2.97,4.36,5.35,6.63,7.33,5.05,2.28,0.2,0.5,0.89,1.68,0.59,1.49,0.79,2.77,3.96,5.74,6.04,5.25,4.75,3.37,3.17,4.06,5.94,5.64,4.95,4.46,4.65,5.54,6.14,6.83,6.34,6.73,7.13,7.23,7.03,6.24,5.84,4.26,1.88,0.99,1.19,2.67,2.38,2.57,1.98,2.48,1.78,1.09,0.4,0.1,1.58,3.47,5.15,4.85,4.16,3.27,3.07,3.56,4.55,3.76,3.66,2.87
762830,SouthSide,Neighborhood,PA,1164,Allentown-Bethlehem-Easton,394318,4.75,5.64,4.85,4.46,3.07,3.27,2.28,1.19,1.39,2.67,4.26,3.37,3.17,3.66,4.06,3.76,3.47,2.97,2.08,1.09,2.18,3.96,5.35,5.25,4.65,4.36,5.15,4.95,2.87,0.89,0.4,0.59,1.49,2.57,4.55,6.14,6.83,7.23,6.44,7.33,7.03,7.43,6.04,3.86,1.29,0.5,0.3,0.79,4.16,6.63,6.93,5.05,2.48,1.78,1.88,2.77,5.45,6.73,6.24,3.56,0.69,0.2,0.1,1.98,6.34,7.52,5.74,2.38,0.99,1.58,1.68,5.54,6.53,7.92,7.82,7.62,5.84,5.94,7.13,8.22,8.91,8.81,8.71,8.12,7.72,8.02,9.01,9.9,9.8,9.6,9.5,10,9.7,9.21,8.32,8.42,9.31,9.41,9.11,8.61,8.51
268946,Deerwood,Neighborhood,FL,1166,Jacksonville,394714,0.5,0.4,0.3,0.2,0.1,0.59,0.69,2.18,2.48,3.47,3.37,1.98,0.79,1.09,3.56,6.83,6.14,3.76,1.78,2.28,3.96,4.55,3.86,2.67,1.49,1.58,1.39,3.07,2.57,4.75,5.84,6.73,6.34,6.04,5.64,5.35,5.45,4.95,4.36,2.87,2.38,1.88,3.27,3.66,4.26,4.16,4.65,4.85,4.06,2.08,1.29,0.99,0.89,1.19,2.77,4.46,5.25,5.05,5.15,5.94,6.53,7.43,8.12,7.33,6.44,6.24,7.03,8.32,7.92,6.93,7.13,7.82,7.23,5.54,2.97,1.68,3.17,5.74,7.52,8.61,8.81,9.21,9.01,8.71,7.72,8.22,8.51,9.41,9.31,9.7,9.8,10,9.9,9.6,9.5,9.11,8.91,8.42,8.02,7.62,6.63
276311,East Reno,Neighborhood,NV,1167,Reno,395019,0.4,0.69,0.59,0.5,0.1,0.2,0.3,0.79,0.89,1.68,1.78,1.58,1.29,0.99,1.49,1.19,1.39,1.09,1.88,1.98,2.38,2.08,2.18,2.28,3.17,5.45,8.61,9.01,9.41,9.21,7.82,4.55,2.87,3.76,3.86,5.94,5.74,4.36,3.56,2.57,2.77,2.97,3.37,3.66,4.06,6.14,6.83,7.13,6.53,5.64,4.75,4.65,6.73,7.72,8.22,7.92,8.42,8.12,8.51,8.71,8.02,6.44,5.54,7.03,6.93,6.63,6.24,6.34,5.84,4.85,5.35,4.16,4.46,4.26,4.95,5.15,3.96,5.25,6.04,7.62,7.23,7.43,7.33,8.32,8.91,9.31,9.5,9.6,9.8,10,9.9,9.7,9.11,8.81,7.52,5.05,3.27,3.47,3.07,2.67,2.48
405029,Highlands,Neighborhood,FL,1169,Miami-Fort Lauderdale-West Palm Beach,394856,0.89,1.29,1.39,1.58,1.09,0.69,0.5,0.3,0.1,0.2,0.4,4.16,5.45,6.93,6.73,4.65,2.97,2.08,2.18,2.57,2.48,1.98,1.78,2.28,2.87,3.27,2.77,2.38,1.68,3.17,4.55,6.14,7.52,9.41,9.9,9.7,8.42,6.63,4.95,3.96,3.56,4.46,5.25,5.84,5.64,5.74,5.05,7.62,9.6,9.5,7.03,3.86,0.79,0.59,1.19,6.83,8.81,9.11,6.24,4.85,6.44,9.31,10,9.8,9.21,8.32,8.02,7.92,7.72,7.43,7.82,8.12,8.51,8.91,8.61,7.33,6.04,5.15,5.94,6.34,5.54,3.37,0.99,1.49,2.67,4.26,4.36,5.35,6.53,7.23,8.22,9.01,8.71,7.13,4.75,3.76,3.47,4.06,3.66,3.07,1.88
764085,Woodland Heights,Neighborhood,FL,1173,Pensacola-Ferry Pass-Brent,394971,4.65,4.55,4.26,4.16,3.86,3.96,2.38,0.5,0.59,2.08,3.37,2.28,0.89,1.09,1.39,1.29,1.58,2.18,4.06,5.35,3.66,0.99,0.1,0.69,1.19,2.48,3.17,3.47,3.27,1.49,0.2,0.3,1.68,4.95,6.14,5.25,5.15,4.36,4.46,3.76,4.75,5.45,7.92,7.13,4.85,2.97,1.88,2.87,2.57,2.77,1.98,3.07,2.67,1.78,0.4,0.79,3.56,5.64,8.32,7.03,6.44,5.74,6.24,6.34,6.83,8.22,9.11,9.01,7.82,5.94,5.54,6.04,7.52,8.51,8.71,8.02,6.73,6.53,7.72,8.12,7.62,7.23,6.93,8.61,8.81,9.21,8.91,9.7,9.9,10,9.8,9.41,9.31,9.6,9.5,8.42,7.33,6.63,7.43,5.84,5.05
272837,Back Creek Church Road,Neighborhood,NC,1174,Charlotte-Concord-Gastonia,394458,4.06,3.86,3.37,1.49,0.89,0.99,2.08,3.47,3.96,3.56,3.17,2.18,1.88,2.48,2.97,2.87,1.78,2.28,4.16,4.95,4.36,2.57,1.29,1.19,1.39,2.67,1.09,0.69,0.79,3.07,5.64,7.13,8.22,8.02,7.43,5.74,4.26,0.59,0.4,0.2,0.1,0.3,0.5,3.76,4.55,3.27,1.68,1.58,4.85,5.35,6.14,5.25,6.04,6.73,7.33,6.93,5.54,5.15,4.46,3.66,2.77,2.38,1.98,4.65,4.75,5.94,6.34,7.82,7.52,7.23,6.83,6.24,6.44,6.53,8.12,7.62,7.03,6.63,7.92,8.32,9.41,9.7,9.6,9.21,8.81,9.01,8.61,8.71,8.91,9.31,9.8,10,9.9,9.5,9.11,8.51,8.42,7.72,5.84,5.05,5.45
268772,Washington Park,Neighborhood,CO,1175,Denver-Aurora-Lakewood,394530,0.3,0.2,0.59,0.5,0.4,0.1,0.69,0.89,3.37,4.65,2.38,1.19,1.09,0.79,1.49,1.29,2.18,1.39,1.58,0.99,1.88,1.78,3.86,2.87,2.08,1.68,2.28,3.56,3.96,3.27,4.46,6.44,7.62,7.03,6.24,5.54,6.14,6.34,6.73,8.02,9.01,8.32,7.92,4.95,5.84,6.04,6.83,5.05,4.06,2.97,2.48,2.77,4.16,7.13,9.41,9.5,8.81,7.52,7.82,8.12,8.91,9.21,8.42,7.43,3.47,3.66,4.26,8.22,8.51,7.33,5.45,4.85,5.25,5.74,4.55,1.98,2.67,5.35,9.31,9.11,8.71,7.72,6.53,4.75,3.17,3.76,2.57,4.36,3.07,5.15,5.94,6.93,6.63,5.64,7.23,8.61,9.7,10,9.8,9.9,9.6
753716,Pennsport,Neighborhood,PA,1177,Philadelphia-Camden-Wilmington,394974,2.97,4.46,4.65,5.84,6.24,5.64,3.37,1.98,1.88,2.87,2.67,3.17,2.57,4.16,4.75,5.25,6.04,6.93,7.13,2.08,1.19,0.59,0.99,0.79,0.4,0.1,0.5,1.49,3.56,4.55,4.95,5.94,5.54,6.14,4.85,5.74,6.44,5.05,4.06,3.66,4.26,2.77,2.28,1.68,1.29,0.89,1.39,1.78,3.07,2.38,1.09,0.3,0.2,0.69,1.58,2.18,3.96,5.45,5.35,3.86,3.27,3.47,6.34,7.23,7.52,7.82,7.92,9.31,9.01,8.91,7.33,7.03,6.63,6.83,6.53,5.15,4.36,2.48,3.76,6.73,8.61,9.6,9.41,9.21,8.71,8.81,8.42,8.12,8.32,8.02,7.72,7.43,7.62,8.51,9.11,9.5,9.7,10,9.9,9.8,8.22
205554,Lynn Lane,Neighborhood,OK,1178,Tulsa,395169,6.34,6.93,7.52,7.23,6.44,5.94,5.74,5.45,3.66,2.38,1.58,0.79,0.69,0.89,1.09,1.39,0.59,0.5,0.4,0.3,1.29,1.88,3.96,3.86,5.05,4.75,2.87,1.49,0.1,0.2,0.99,3.37,4.85,4.95,4.26,5.25,6.73,6.04,4.55,2.57,2.18,1.98,1.68,2.48,4.06,5.54,5.84,6.14,7.92,9.01,7.82,7.43,6.24,8.42,8.22,8.61,8.12,7.72,7.03,5.35,3.76,2.67,2.28,2.97,4.46,7.13,9.5,10,9.9,9.7,9.21,8.51,8.02,6.83,5.15,3.47,3.17,4.36,6.53,8.91,8.32,9.11,9.31,9.8,9.6,9.41,8.71,6.63,4.65,3.07,3.56,4.16,5.64,7.62,8.81,7.33,3.27,1.78,1.19,2.08,2.77
737997,Blue Oaks,Neighborhood,CA,1179,Sacramento--Roseville--Arden-Arcade,395045,3.47,3.37,2.57,1.78,0.5,0.4,0.69,1.68,2.67,2.18,1.98,2.48,2.87,3.66,3.07,2.28,1.88,1.58,1.39,1.19,0.99,0.59,0.79,1.09,1.49,2.08,4.06,5.25,2.38,0.89,0.2,0.1,0.3,1.29,2.97,5.84,5.35,5.15,5.05,4.75,4.65,4.46,5.45,4.36,3.56,2.77,3.17,4.26,4.85,5.74,5.54,4.55,3.76,3.96,6.04,7.62,8.02,6.93,6.83,6.34,6.44,6.24,4.95,4.16,3.27,3.86,5.94,7.23,7.52,6.63,7.33,7.82,8.42,8.32,7.72,7.43,7.92,8.91,9.8,9.7,10,9.9,9.5,9.01,9.41,9.6,9.21,8.61,8.22,8.81,8.71,9.31,8.51,9.11,8.12,6.73,5.64,6.14,7.13,7.03,6.53
